"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"843","Very liberal","Male","Middle-aged","High","White",0.911381448249203,0.316588617660053
"844","Conservative","Male","Young","High","Hispanic",0.674809244490158,0.0888110747626669
"845","Moderate","Female","Middle-aged","High","White",0.905888800053039,0.154026926050888
"846","Conservative","Male","Old","Low","Hispanic",0.772271773965888,0.0225026632154905
"847","Conservative","Female","Old","Moderate","White",0.938650667903349,0.045838775326179
"848","Conservative","Male","Middle-aged","Low","White",0.881960140186725,0.0556037441923367
"849","Moderate","Female","Middle-aged","High","White",0.924888485168332,0.0919872616822638
"850","Moderate","Male","Middle-aged","High","Black",0.84603680720861,0.199103186692993
"851","Moderate","Female","Old","High","Hispanic",0.866630970182188,0.0481060675245254
"852","Very liberal","Female","Middle-aged","High","White",0.904473481808558,0.202592381762138
"853","Very liberal","Male","Middle-aged","High","White",0.919101962486898,0.312707482156494
"854","Liberal","Female","Old","High","White",0.952149928583791,0.158490813198497
"855","Very conservative","Male","Middle-aged","Moderate","White",0.876515191953659,0.0797030599853308
"856","Conservative","Male","Old","Moderate","White",0.903484017156227,0.0689992659239937
"857","Conservative","Female","Old","Low","White",0.932488804363822,0.0276804666258365
"858","Moderate","Female","Old","High","White",0.929915345872438,0.090865983828739
"859","Moderate","Male","Old","High","White",0.932113753403184,0.194222224672896
"860","Very liberal","Male","Middle-aged","Low","Hispanic",0.692514596927907,0.0506322313334255
"861","Moderate","Female","Middle-aged","High","White",0.899079728292916,0.0969909587875772
"862","Moderate","Male","Old","High","Hispanic",0.852581094653476,0.0871951740172009
"863","Very liberal","Female","Young","Moderate","White",0.851269991081164,0.0860626582463079
"864","Liberal","Female","Middle-aged","High","White",0.931960239198062,0.167701184161383
"865","Very conservative","Male","Middle-aged","Moderate","White",0.833589118858973,0.0844476754059347
"866","Liberal","Female","Middle-aged","Low","White",0.905553951378051,0.0405908715933737
"867","Very conservative","Male","Middle-aged","High","White",0.868510617066726,0.131057966558159
"868","Conservative","Female","Middle-aged","Low","White",0.883709857851833,0.0307399599448373
"869","Liberal","Female","Old","High","Black",0.921951651770772,0.0742974728292494
"870","Moderate","Female","Middle-aged","High","White",0.911957665746805,0.120523170287478
"871","Liberal","Male","Young","Moderate","White",0.848750130688997,0.162774055919997
"872","Liberal","Female","Middle-aged","High","Hispanic",0.818311992316203,0.0986821136283812
"873","Liberal","Female","Old","High","White",0.934885895487237,0.104120223432199
"874","Very liberal","Non-binary","Young","High","Asian",0.831841453719954,0.0775095620826284
"875","Moderate","Female","Middle-aged","Moderate","Hispanic",0.720905494651276,0.0435553490387905
"876","Conservative","Female","Old","Moderate","White",0.927813754844781,0.0472362304344899
"877","Moderate","Female","Old","Low","White",0.90519385522776,0.034652452065038
"878","Very conservative","Male","Old","Moderate","White",0.924576116646519,0.0564654519407533
"879","Very conservative","Male","Old","High","Other",0.894749776144029,0.133644609176539
"880","Liberal","Female","Middle-aged","High","White",0.912294560537531,0.139057536242874
"881","Moderate","Male","Middle-aged","Moderate","White",0.887736831064248,0.10567548173872
"882","Moderate","Male","Old","High","Black",0.912811575163029,0.114037316421374
"883","Moderate","Female","Old","Low","White",0.917260599235324,0.0337606159031106
"884","Conservative","Female","Old","Low","White",0.900457483968676,0.0298152647436813
"885","Liberal","Male","Middle-aged","High","White",0.86710105503532,0.198753814776144
"886","Very conservative","Female","Old","Low","White",0.927349490240478,0.0238972539177593
"887","Conservative","Male","Middle-aged","Moderate","White",0.884803834256511,0.0914928774941634
"888","Very liberal","Male","Middle-aged","High","White",0.920736496496616,0.208623193290359
"889","Moderate","Male","Old","Moderate","White",0.899434719255149,0.0810012705103592
"890","Conservative","Female","Middle-aged","High","White",0.90948160642956,0.0818135497566374
"891","Conservative","Male","Middle-aged","Low","White",0.876676914175473,0.0560781935698677
"892","Moderate","Male","Middle-aged","Moderate","Hispanic",0.707287845242689,0.078600387680882
"893","Liberal","Male","Young","High","White",0.864364545232138,0.246201422902602
"894","Moderate","Male","Middle-aged","Low","Black",0.820751474587803,0.0481460733532244
"895","Liberal","Female","Young","High","White",0.874601983918866,0.116935628419701
"896","Very liberal","Female","Young","Moderate","Hispanic",0.722322209827515,0.0460393305708929
"897","Moderate","Female","Middle-aged","High","White",0.917670741344289,0.0935016353204009
"898","Moderate","Female","Old","High","White",0.953083965398809,0.137247132264053
"899","Liberal","Male","Old","High","White",0.935451848933728,0.219692591099549
"900","Moderate","Male","Old","High","Black",0.902501028448229,0.147163329197499
"901","Very conservative","Male","Old","High","White",0.928427109749701,0.186658549560442
"902","Conservative","Male","Old","High","White",0.923599429756398,0.215172114360183
"903","Conservative","Male","Old","Moderate","White",0.907853013112913,0.0878209191504616
"904","Liberal","Female","Old","High","White",0.953211198349499,0.125140477660406
"905","Liberal","Male","Old","High","White",0.953625774296807,0.257342879733241
"906","Moderate","Male","Old","Moderate","White",0.943466821342138,0.0935804486579833
"907","Very liberal","Female","Middle-aged","High","White",0.939680534613445,0.188442854850796
"908","Conservative","Female","Old","High","White",0.948152026259693,0.094891645353575
"909","Very liberal","Female","Young","Low","White",0.841201897528996,0.052628121553601
"910","Very liberal","Male","Middle-aged","Low","White",0.872600153685676,0.0893773420178668
"911","Conservative","Female","Old","Low","White",0.920655449966216,0.02854090060571
"912","Very liberal","Non-binary","Young","High","Black",0.841762028612603,0.0921996450709625
"913","Very liberal","Male","Middle-aged","Low","Hispanic",0.723378509498844,0.0493501545967158
"914","Very liberal","Male","Middle-aged","High","White",0.881242966271479,0.22231029096687
"915","Moderate","Female","Young","Moderate","White",0.856600597350637,0.0809321054122052
"916","Very conservative","Male","Middle-aged","High","White",0.899041104759686,0.125030567943545
"917","Moderate","Male","Middle-aged","Low","Black",0.83493772302993,0.0473279360470526
"918","Liberal","Male","Middle-aged","High","White",0.886205260502244,0.292278280712368
"919","Conservative","Male","Old","High","White",0.919811341812198,0.138681979910455
"920","Moderate","Female","Old","Low","White",0.93429785398098,0.0323232378023128
"921","Moderate","Male","Old","High","White",0.939502662670524,0.152396264724338
"922","Moderate","Female","Old","Moderate","White",0.931434245941087,0.0705525203317912
"923","Conservative","Female","Old","Low","White",0.902666936240195,0.0296853857811087
"924","Conservative","Male","Old","Low","White",0.89193994821071,0.0546661581462905
"925","Conservative","Male","Old","Low","White",0.898930933887792,0.0539727645299347
"926","Moderate","Male","Young","Moderate","White",0.831478821814923,0.144355163900967
"927","Moderate","Female","Old","Moderate","White",0.93134771649552,0.0547403010609195
"928","Moderate","Male","Middle-aged","Low","White",0.823797159544578,0.0702758641903548
"929","Conservative","Male","Old","High","White",0.937827386278858,0.132874931449566
"930","Conservative","Male","Middle-aged","Moderate","White",0.894571958867469,0.090007807765054
"931","Liberal","Female","Old","High","White",0.947402861812267,0.160906012797636
"932","Moderate","Male","Middle-aged","High","White",0.888006447401519,0.168759771984193
"933","Very liberal","Male","Old","High","White",0.939978699085546,0.199848980565397
"934","Conservative","Male","Middle-aged","Low","White",0.8711917570177,0.0565564488360863
"935","Very conservative","Male","Old","Moderate","Hispanic",0.841286422855907,0.0300190282196491
"936","Moderate","Male","Middle-aged","Moderate","White",0.8850939134262,0.0830337968353654
"937","Very liberal","Female","Middle-aged","Moderate","White",0.921767214412007,0.0763382436470123
"938","Conservative","Female","Middle-aged","High","White",0.898697709142725,0.083519542323579
"939","Moderate","Female","Old","Low","White",0.93873670192706,0.0319036807048069
"940","Moderate","Female","Old","Moderate","White",0.915456217259633,0.0439822389157201
"941","Conservative","Female","Old","Moderate","White",0.940068804144058,0.0456423797413706
"942","Conservative","Male","Old","High","White",0.946126638884311,0.20399358460798
"943","Liberal","Female","Old","High","White",0.953271553632128,0.157891629973424
"944","Moderate","Male","Old","High","White",0.942345245773964,0.189340443587425
"945","Moderate","Male","Young","High","White",0.824582000865077,0.182432518879143
"946","Moderate","Female","Young","Moderate","Black",0.771607947458091,0.0472860443780131
"947","Conservative","Male","Middle-aged","Low","White",0.881960140186725,0.0556037441923367
"948","Moderate","Male","Old","High","Black",0.893250939733908,0.118193076045616
"949","Very liberal","Male","Middle-aged","Moderate","White",0.880959250090007,0.142643329708156
"950","Moderate","Male","Young","Moderate","Hispanic",0.624206604920626,0.0650917063706598
"951","Moderate","Male","Old","High","White",0.938229153175506,0.236823100624024
"952","Very liberal","Non-binary","Middle-aged","High","White",0.930119309417985,0.114321668416425
"953","Liberal","Female","Young","Low","White",0.840639623203238,0.045011280166237
"954","Conservative","Male","Old","High","White",0.943459305664105,0.164771413915146
"955","Conservative","Female","Middle-aged","Low","White",0.888730029945712,0.0304729638982946
"956","Moderate","Female","Middle-aged","High","Black",0.882832080713138,0.112587712594974
"957","Liberal","Female","Old","High","White",0.946010173880232,0.100810072609932
"958","Conservative","Male","Middle-aged","Low","White",0.853479540918152,0.0580143143240866
"959","Conservative","Male","Old","Low","White",0.913700552602074,0.0523869713122981
"960","Moderate","Male","Middle-aged","Moderate","White",0.887601810385479,0.0826918506861346
"961","Very liberal","Male","Middle-aged","High","White",0.891538088965634,0.325414582066365
"962","Moderate","Male","Middle-aged","Low","White",0.850872785641624,0.0679600592506078
"963","Liberal","Male","Old","High","White",0.942646436505772,0.265158006895515
"964","Moderate","Male","Old","Low","White",0.901544266187046,0.0627409127752461
"965","Moderate","Female","Old","High","White",0.940457006343347,0.0882973902029757
"966","Moderate","Female","Old","Moderate","Black",0.901436172015689,0.0398074598065828
"967","Very liberal","Female","Young","High","White",0.854731260323196,0.138723517645996
"968","Very conservative","Female","Middle-aged","Low","White",0.848781463955286,0.0276169311089722
"969","Very liberal","Female","Middle-aged","High","White",0.918506573436021,0.197551796227267
"970","Moderate","Male","Middle-aged","High","Hispanic",0.787438832388872,0.151083405905765
"971","Moderate","Male","Young","High","Hispanic",0.691877545695339,0.101799136523607
"972","Very conservative","Male","Middle-aged","High","White",0.899163944872266,0.157758142249111
"973","Very conservative","Female","Old","High","White",0.926026073167385,0.0676854891046696
"974","Conservative","Female","Old","Moderate","White",0.919019391648166,0.0482591056422534
"975","Moderate","Male","Middle-aged","High","Hispanic",0.765858519120168,0.153991578264847
"976","Moderate","Male","Old","High","White",0.951178488274975,0.22878731059209
"977","Liberal","Male","Middle-aged","Moderate","White",0.902156037030086,0.11937653313026
"978","Liberal","Female","Young","Low","White",0.792380807932885,0.0475936288306966
"979","Moderate","Female","Old","High","White",0.945795092867068,0.0868592292458114
"980","Moderate","Male","Young","High","White",0.845153727186055,0.178440360880138
"981","Conservative","Female","Young","Moderate","White",0.840056805859163,0.070988897380679
"982","Very conservative","Male","Middle-aged","Moderate","White",0.865168052645554,0.0630313855630082
"983","Liberal","Male","Middle-aged","Moderate","Hispanic",0.791375981210656,0.0660636572137726
"984","Very conservative","Male","Middle-aged","Low","White",0.849802962709935,0.0498715682949053
"985","Moderate","Male","Old","High","White",0.940977594336766,0.190032040277958
"986","Liberal","Female","Old","High","White",0.952026390596249,0.0987889690094758
"987","Conservative","Male","Middle-aged","Low","White",0.847142512106901,0.0585080580570597
"988","Moderate","Male","Middle-aged","Moderate","White",0.877422193546087,0.107388551362749
"989","Very conservative","Female","Middle-aged","Low","White",0.880685792385884,0.0263184188728412
"990","Moderate","Male","Middle-aged","Moderate","Asian",0.726801229328803,0.0726258755181738
"991","Liberal","Female","Old","High","White",0.963191189673066,0.152000685076499
"992","Very liberal","Non-binary","Middle-aged","High","White",0.930119309417985,0.114321668416425
"993","Liberal","Male","Young","Moderate","White",0.824798142496522,0.132749841783644
"994","Very liberal","Male","Old","High","White",0.949154955318619,0.240834761103273
"995","Liberal","Female","Young","High","Hispanic",0.760677505677346,0.10442832560524
"996","Moderate","Female","Middle-aged","High","White",0.905657660472711,0.0958151244550401
"997","Moderate","Female","Old","Low","White",0.911412537966826,0.0342037302939936
"998","Conservative","Female","Old","High","White",0.922841752821101,0.0794784789615218
"999","Liberal","Female","Old","High","White",0.964063771210066,0.151421623064598
"1000","Conservative","Male","Middle-aged","Moderate","White",0.856898033234413,0.0953023267339637
"1001","Conservative","Female","Old","High","White",0.951703268229194,0.0937386193641813
"1002","Liberal","Male","Young","High","White",0.848923878959407,0.203088093221027
"1003","Very conservative","Female","Middle-aged","Moderate","White",0.84281769935121,0.0606287252521757
"1004","Moderate","Female","Old","Moderate","Black",0.903626226225044,0.0396358318698188
"1005","Very liberal","Female","Middle-aged","High","White",0.897573587984642,0.130343537713741
"1006","Liberal","Male","Middle-aged","Moderate","Black",0.867256225308763,0.0877384505193231
"1007","Moderate","Male","Old","High","Hispanic",0.855682899789102,0.0868377135784583
"1008","Conservative","Male","Middle-aged","Low","White",0.856565622386891,0.0577689111578377
"1009","Conservative","Male","Middle-aged","Low","White",0.862575368905952,0.0572810255134798
"1010","Moderate","Male","Young","Low","Black",0.725859853951194,0.0528908995532392
"1011","Conservative","Male","Old","Moderate","White",0.931675107604511,0.106366648106755
"1012","Very conservative","Male","Old","High","White",0.911814667261587,0.122106925905149
"1013","Very conservative","Female","Old","Moderate","White",0.918706026503457,0.0412470592745808
"1014","Moderate","Female","Old","High","White",0.937765003378238,0.143766692477955
"1015","Conservative","Male","Old","High","White",0.953252591665543,0.19964482261603
"1016","Very liberal","Female","Middle-aged","High","Black",0.897945821495942,0.0907809402942254
"1017","Moderate","Male","Old","Moderate","White",0.930258197991629,0.0970723983496772
"1018","Moderate","Female","Middle-aged","High","White",0.917875117671347,0.150541908440954
"1019","Conservative","Male","Middle-aged","Low","White",0.879343474444356,0.0558404947893831
"1020","Conservative","Male","Old","Low","White",0.89193994821071,0.0546661581462905
"1021","Moderate","Male","Young","High","Hispanic",0.728276840640836,0.15873969609937
"1022","Liberal","Female","Middle-aged","Low","White",0.8655495973124,0.0434890772271251
"1023","Moderate","Male","Old","Low","Hispanic",0.777583226135357,0.034194769346978
"1024","Moderate","Male","Middle-aged","Moderate","Hispanic",0.778051250573379,0.0573438327257617
"1025","Moderate","Male","Old","Low","White",0.910037206038278,0.0616908417357539
"1026","Liberal","Male","Young","High","White",0.864205714268128,0.199471334819443
"1027","Very conservative","Male","Old","Moderate","White",0.909458165822481,0.0584141155255887
"1028","Conservative","Male","Young","Moderate","White",0.816228304667005,0.100060494218281
"1029","Moderate","Male","Old","High","White",0.948813532479359,0.230379001249489
"1030","Moderate","Female","Old","High","White",0.929915345872438,0.090865983828739
"1031","Very liberal","Female","Young","High","White",0.885823750411237,0.20846977481468
"1032","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.76783845108481,0.0423170011728327
"1033","Conservative","Male","Middle-aged","Low","White",0.876676914175473,0.0560781935698677
"1034","Moderate","Male","Old","Moderate","White",0.933504406433625,0.122543888437101
"1035","Liberal","Male","Middle-aged","High","White",0.872734963113113,0.197324601523737
"1036","Very liberal","Female","Young","High","Black",0.821807711443517,0.128249787744717
"1037","Liberal","Male","Middle-aged","Moderate","Black",0.818291637482832,0.118841442030219
"1038","Conservative","Male","Old","High","Hispanic",0.810309933942549,0.0788028870535271
"1039","Liberal","Female","Middle-aged","High","White",0.914372371248854,0.174075708735144
"1040","Moderate","Male","Middle-aged","High","White",0.880502929648264,0.212433719733668
"1041","Conservative","Male","Old","High","White",0.949809262957673,0.201810451618685
"1042","Liberal","Female","Middle-aged","High","White",0.892631576790227,0.143976911303986
"1043","Liberal","Female","Middle-aged","High","White",0.936546290849909,0.165825539070938
"1044","Conservative","Male","Middle-aged","Low","Hispanic",0.720848209191813,0.0307318775863367
"1045","Conservative","Male","Old","High","Hispanic",0.839418515048873,0.124175787207194
"1046","Conservative","Male","Young","Moderate","White",0.788635865770147,0.102932645567131
"1047","Conservative","Female","Old","Low","White",0.902666936240195,0.0296853857811087
"1048","Moderate","Male","Old","High","White",0.958664057160693,0.22327747420449
"1049","Conservative","Female","Young","Moderate","White",0.803715908046511,0.0740141817055391
"1050","Liberal","Female","Old","High","White",0.953271553632128,0.157891629973424
"1051","Moderate","Male","Old","Low","White",0.892344398671999,0.0638076421376942
"1052","Moderate","Male","Middle-aged","High","White",0.925627683390028,0.243390448235618
"1053","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.763615233989677,0.054981808582996
"1054","Conservative","Male","Middle-aged","High","Hispanic",0.727175714241557,0.108843663603888
"1055","Liberal","Female","Old","Low","White",0.911751316841222,0.0400684437783277
"1056","Liberal","Male","Middle-aged","Low","Hispanic",0.664455762462757,0.0442324648953638
"1057","Liberal","Female","Old","High","White",0.963191189673066,0.152000685076499
"1058","Conservative","Female","Middle-aged","Moderate","Hispanic",0.677623520357918,0.0227808002501552
"1059","Very conservative","Male","Old","Moderate","White",0.903353573527193,0.0975052808263647
"1060","Moderate","Male","Middle-aged","Low","White",0.86885169876893,0.0662698459918006
"1061","Moderate","Male","Young","Low","White",0.784708687956243,0.0732731583541484
"1062","Liberal","Female","Old","High","White",0.942065803288761,0.102040286851078
"1063","Very conservative","Male","Middle-aged","Low","White",0.818910779674261,0.0518257776846134
"1064","Conservative","Female","Old","High","White",0.931252065806095,0.0778480187689884
"1065","Liberal","Male","Young","High","Asian",0.718204193005112,0.137948058403016
"1066","Liberal","Male","Middle-aged","Low","Hispanic",0.707036611174608,0.0329366399884294
"1067","Moderate","Female","Old","Low","White",0.926230632780372,0.0330343769408532
"1068","Moderate","Female","Middle-aged","Moderate","White",0.887074714319164,0.0773261302148847
"1069","Conservative","Female","Middle-aged","Moderate","White",0.867923468250691,0.0683641980882386
"1070","Moderate","Male","Young","Moderate","White",0.834751972554727,0.113577849951481
"1071","Moderate","Male","Young","High","Hispanic",0.675730923393379,0.10304003748856
"1072","Very liberal","Male","Young","Moderate","White",0.849115515887402,0.148804027304407
"1073","Moderate","Male","Young","High","Hispanic",0.733175566253738,0.158139748779394
"1074","Moderate","Male","Young","Moderate","Other",0.768011178310342,0.0792963656838298
"1075","Liberal","Female","Young","High","White",0.866178675604353,0.118336729837677
"1076","Very conservative","Male","Old","Low","White",0.902998329196399,0.0457761052011439
"1077","Moderate","Male","Young","High","White",0.828154184935739,0.181762373125841
"1078","Moderate","Male","Middle-aged","Moderate","Black",0.842046705829595,0.0779942898356272
"1079","Very liberal","Female","Middle-aged","Low","White",0.887373885614313,0.0379404071393887
"1080","Liberal","Male","Middle-aged","Low","Hispanic",0.746789709332786,0.0412868566953644
"1081","Moderate","Female","Old","Low","White",0.919130583983185,0.0336141459665093
"1082","Conservative","Female","Middle-aged","Moderate","Hispanic",0.70991284568627,0.0375237003298692
"1083","Conservative","Female","Old","Low","Black",0.896282044825617,0.0202393614588345
"1084","Moderate","Female","Old","Moderate","White",0.917465902139135,0.056633001934064
"1085","Conservative","Male","Young","Moderate","White",0.82358004716375,0.0992530601901688
"1086","Very conservative","Male","Middle-aged","High","White",0.871327836995731,0.130546405589475
"1087","Moderate","Female","Middle-aged","Low","White",0.886667140554768,0.0358769570455794
"1088","Conservative","Male","Middle-aged","Low","White",0.850338661855003,0.0582606955073978
"1089","Very liberal","Non-binary","Young","Moderate","White",0.871119494653147,0.0470497296535241
"1090","Liberal","Male","Middle-aged","Low","White",0.827981459839327,0.0814644634352951
"1091","Liberal","Male","Young","Moderate","White",0.855031917357635,0.16155140286663
"1092","Moderate","Male","Young","High","Asian",0.769934429977423,0.181677273416763
"1093","Conservative","Male","Young","Low","White",0.800385343414943,0.0618146116881785
"1094","Very liberal","Male","Middle-aged","High","White",0.891275933825948,0.219214202475056
"1095","Liberal","Male","Middle-aged","Moderate","White",0.899936272998041,0.119850357240494
"1096","Moderate","Female","Middle-aged","Moderate","White",0.907536507244714,0.0578470047812873
"1097","Moderate","Male","Young","Moderate","Asian",0.706587214794757,0.0738474283169829
"1098","Moderate","Male","Old","Low","White",0.899312172066585,0.0630060247273858
"1099","Liberal","Female","Old","Moderate","White",0.937694161224943,0.0628252795325418
"1100","Moderate","Male","Middle-aged","Low","White",0.889929198639493,0.0640769533995391
"1101","Liberal","Male","Old","Moderate","White",0.922136473672793,0.145204905301897
"1102","Moderate","Male","Old","Moderate","White",0.920021235782963,0.126467309694015
"1103","Conservative","Male","Young","Low","White",0.796377851842333,0.0620760687876799
"1104","Liberal","Female","Middle-aged","Moderate","Asian",0.835069750407288,0.0425394678592713
"1105","Liberal","Male","Old","High","White",0.929082275291885,0.179448664398358
"1106","Moderate","Male","Young","High","White",0.848558112457233,0.220832249887855
"1107","Very liberal","Male","Young","High","White",0.870723921679995,0.333365529790705
"1108","Liberal","Male","Young","High","Hispanic",0.743605065625232,0.179934901260824
"1109","Conservative","Male","Old","High","White",0.926856378775353,0.136546079041809
"1110","Very conservative","Male","Old","Low","White",0.889103044692166,0.0469699186489042
"1111","Moderate","Female","Old","Low","Hispanic",0.827400546190679,0.0177483026580639
"1112","Liberal","Male","Old","Moderate","White",0.91649813764596,0.116104930544054
"1113","Moderate","Male","Middle-aged","High","Asian",0.802882313356788,0.11083166028071
"1114","Moderate","Female","Old","Low","Hispanic",0.830927102456401,0.0176700314948513
"1115","Moderate","Female","Middle-aged","Low","Hispanic",0.694323640706439,0.0202613107363511
"1116","Liberal","Female","Middle-aged","High","Hispanic",0.778334121892354,0.1027570415633
"1117","Liberal","Male","Old","Low","White",0.923619312183707,0.0698435407161947
"1118","Conservative","Male","Middle-aged","Low","White",0.881960140186725,0.0556037441923367
"1119","Moderate","Male","Old","Low","White",0.901544266187046,0.0627409127752461
"1120","Conservative","Male","Middle-aged","Low","Black",0.797034685822284,0.0422282404730063
"1121","Moderate","Male","Young","High","White",0.864030174195887,0.266452981245832
"1122","Conservative","Male","Young","High","Hispanic",0.658210041402016,0.0899095029662601
"1123","Very liberal","Male","Young","High","Black",0.799935150337391,0.175667929247332
"1124","Very conservative","Female","Young","Moderate","Hispanic",0.666017889249589,0.0254933775537768
"1125","Conservative","Female","Old","Low","White",0.902666936240195,0.0296853857811087
"1126","Very liberal","Female","Old","Low","Black",0.887913387170527,0.0332898842198515
"1127","Moderate","Male","Middle-aged","Low","White",0.889929198639493,0.0640769533995391
"1128","Conservative","Female","Old","Moderate","White",0.919019391648166,0.0482591056422534
"1129","Moderate","Non-binary","Young","Moderate","Hispanic",0.682513086267317,0.0190305599831805
"1130","Liberal","Male","Young","High","Hispanic",0.718614391349499,0.115521218602858
"1131","Moderate","Male","Middle-aged","Low","Hispanic",0.646644236743108,0.0382760713874413
"1132","Very liberal","Male","Young","High","Hispanic",0.698931494384879,0.135497500819862
"1133","Moderate","Male","Old","Low","White",0.897035253482023,0.0632721812868071
"1134","Moderate","Male","Middle-aged","Low","White",0.86885169876893,0.0662698459918006
"1135","Moderate","Female","Young","Moderate","White",0.830357577565349,0.0836502729093125
"1136","Moderate","Male","Young","Moderate","Hispanic",0.600248492300661,0.0513059366041555
"1137","Very liberal","Male","Young","Low","White",0.810168851553876,0.0965839247773495
"1138","Liberal","Female","Young","Moderate","Hispanic",0.721750395952749,0.0509389582456697
"1139","Moderate","Male","Young","Low","White",0.804994000525331,0.0717600734240421
"1140","Conservative","Male","Old","High","Hispanic",0.832214815265784,0.0768652447750748
"1141","Conservative","Male","Middle-aged","High","Hispanic",0.737204254581765,0.136935466379708
"1142","Moderate","Female","Middle-aged","High","White",0.930091641468756,0.146558341453251
"1143","Moderate","Female","Middle-aged","High","White",0.928365386179334,0.116296287740532
"1144","Liberal","Male","Middle-aged","Moderate","Hispanic",0.723079257066936,0.0703518566008896
"1145","Moderate","Female","Old","Low","Hispanic",0.827400546190679,0.0177483026580639
"1146","Moderate","Female","Old","Low","White",0.915351356182318,0.0339077016727819
"1147","Very conservative","Female","Young","Low","White",0.768923542610438,0.0302708588784245
"1148","Moderate","Female","Young","Low","Black",0.698728983489618,0.0299778479837002
"1149","Very liberal","Non-binary","Young","Low","Black",0.762301068232135,0.0214397055871137
"1150","Moderate","Male","Middle-aged","Low","White",0.820154073991846,0.0705704178090929
"1151","Moderate","Male","Young","Low","Hispanic",0.551311746845877,0.041016065145171
"1152","Liberal","Female","Young","Moderate","White",0.827229193950406,0.076171772426505
"1153","Conservative","Female","Middle-aged","Low","White",0.891168324611157,0.030340309514164
"1154","Liberal","Male","Middle-aged","Low","Hispanic",0.669684224016395,0.0339547539333588
"1155","Conservative","Male","Young","Moderate","White",0.82358004716375,0.0992530601901688
"1156","Moderate","Male","Young","Moderate","Other",0.813617311943045,0.123446789659633
"1157","Very conservative","Male","Old","Low","White",0.88662436560099,0.0471717441837429
"1158","Liberal","Male","Old","High","Other",0.908946566979246,0.157931655615557
"1159","Liberal","Female","Young","Low","White",0.783840467016588,0.0370433159967044
"1160","Moderate","Male","Middle-aged","Low","White",0.884956126001154,0.0646187550674007
"1161","Conservative","Male","Old","High","White",0.925337812431146,0.214413243792674
"1162","Conservative","Female","Middle-aged","Low","White",0.886244080245948,0.0306061799692112
"1163","Moderate","Female","Old","High","White",0.928275282086072,0.0912383695257249
"1164","Very liberal","Male","Middle-aged","High","White",0.898428614798235,0.266369041405179
"1165","Moderate","Female","Old","Low","White",0.911412537966826,0.0342037302939936
"1166","Moderate","Male","Old","High","White",0.928804833201159,0.156509411327749
"1167","Moderate","Female","Old","High","Hispanic",0.869636000506013,0.0618662228791609
"1168","Liberal","Male","Old","High","White",0.949017282162569,0.260797607618615
"1169","Moderate","Male","Old","Low","White",0.917864277320453,0.0606572079502852
"1170","Liberal","Male","Old","High","White",0.956819175298111,0.254771541343397
"1171","Conservative","Male","Old","Moderate","White",0.934694867552601,0.0825624829901091
"1172","Moderate","Female","Old","High","White",0.956256359778659,0.106931943405795
"1173","Conservative","Male","Middle-aged","Moderate","Black",0.841486859140143,0.0669657197000428
"1174","Moderate","Female","Old","High","White",0.941984155494674,0.142113033331407
"1175","Liberal","Female","Middle-aged","Moderate","White",0.917783619811924,0.0660803981911699
"1176","Conservative","Female","Middle-aged","High","White",0.919220714755994,0.0801393571365775
"1177","Moderate","Female","Old","High","White",0.958292552509418,0.10607559624421
"1178","Moderate","Female","Old","High","Hispanic",0.885793850007391,0.0776088004122093
"1179","Liberal","Female","Old","High","White",0.940842852214576,0.163966739260287
"1180","Moderate","Male","Middle-aged","Moderate","White",0.897160255007368,0.0813368456699992
"1181","Liberal","Male","Old","High","Hispanic",0.898907763732832,0.151965718763801
"1182","Very conservative","Male","Middle-aged","High","White",0.871327836995731,0.130546405589475
"1183","Conservative","Male","Old","Moderate","White",0.949615252266277,0.100933329276736
"1184","Moderate","Male","Old","Low","Hispanic",0.835495866068846,0.0320345309805597
"1185","Moderate","Male","Old","High","Black",0.939885947352511,0.170669770484457
"1186","Very liberal","Female","Middle-aged","High","White",0.930461238367301,0.121915333925203
"1187","Moderate","Female","Middle-aged","High","White",0.915770093401939,0.0938837069781789
"1188","Moderate","Male","Old","Moderate","White",0.910148003978809,0.0793422636304256
"1189","Moderate","Non-binary","Middle-aged","High","White",0.922572339350889,0.0521889935980601
"1190","Liberal","Male","Old","Moderate","White",0.92554412225934,0.113815999459211
"1191","Very conservative","Male","Old","Low","White",0.934271723536311,0.0425486167261394
"1192","Very conservative","Male","Middle-aged","Moderate","White",0.873645694459713,0.0622388719580478
"1193","Conservative","Female","Middle-aged","High","White",0.907410979365172,0.0821521892371949
"1194","Moderate","Female","Old","High","Hispanic",0.883111213266078,0.0605732939488376
"1195","Conservative","Male","Old","Low","White",0.919310538776768,0.039947825163647
"1196","Conservative","Female","Old","Moderate","White",0.926128418132443,0.0474391433263161
"1197","Liberal","Male","Old","Moderate","White",0.922136473672793,0.145204905301897
"1198","Moderate","Male","Middle-aged","High","White",0.923895494785029,0.244219994487324
"1199","Conservative","Male","Middle-aged","High","White",0.905979931417265,0.142487204267854
"1200","Very liberal","Male","Middle-aged","High","White",0.920933918030198,0.311741258698396
"1201","Conservative","Male","Old","Low","White",0.898930933887792,0.0539727645299347
