"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"1278","Conservative","Female","Middle-aged","High","White",0.997013672166809,0.719703610917791
"1279","Conservative","Female","Old","Low","White",0.998282277167302,0.747904101786482
"1280","Very liberal","Male","Old","Moderate","White",0.998736474847176,0.626386206971984
"1281","Moderate","Female","Old","High","White",0.99927387623867,0.717905900254452
"1282","Moderate","Female","Middle-aged","High","White",0.998326899190395,0.694845857710495
"1283","Conservative","Male","Old","High","Black",0.997031301725324,0.712886149334651
"1284","Very liberal","Male","Old","High","White",0.99540867441484,0.5749685066317
"1285","Moderate","Female","Old","High","White",0.99899885601263,0.714958761802725
"1286","Very liberal","Female","Middle-aged","High","White",0.995279337551462,0.578805701154242
"1287","Moderate","Female","Old","High","Hispanic",0.999235130374074,0.716190610862613
"1288","Moderate","Male","Old","High","Hispanic",0.998004060145169,0.682274051906743
"1289","Very liberal","Female","Old","Low","White",0.999560468041801,0.672442148948555
"1290","Moderate","Female","Old","Low","White",0.99644541945583,0.691503731567836
"1291","Liberal","Female","Old","High","White",0.999685700513795,0.703148877114537
"1292","Liberal","Female","Old","High","White",0.999107216174048,0.673334802913947
"1293","Moderate","Female","Old","High","Hispanic",0.998953928457135,0.707636820118772
"1294","Conservative","Male","Old","Moderate","White",0.997382952429291,0.719336819692186
"1295","Conservative","Male","Old","High","White",0.994312017259852,0.694936367961166
"1296","Liberal","Female","Old","High","White",0.999465946905344,0.694241625661347
"1297","Liberal","Male","Middle-aged","High","White",0.992687571145112,0.60084123822105
"1298","Moderate","Male","Old","High","White",0.999299527197128,0.709132529910911
"1299","Moderate","Male","Old","High","White",0.997259918849485,0.676478895349125
"1300","Moderate","Male","Old","High","White",0.99712503364385,0.671964593128278
"1301","Moderate","Male","Old","High","Black",0.998427648938751,0.686256200409788
"1302","Liberal","Male","Old","High","Hispanic",0.998117059475834,0.639825719688284
"1303","Moderate","Male","Old","Moderate","White",0.996039362578,0.668758944853916
"1304","Conservative","Male","Old","High","White",0.996277411556494,0.700925689000333
"1305","Moderate","Male","Middle-aged","Moderate","White",0.983126177251546,0.624322007643971
"1306","Conservative","Male","Old","High","White",0.997660850528856,0.716643970265131
"1307","Very conservative","Male","Old","High","White",0.995827023079607,0.740389486886851
"1308","Liberal","Male","Middle-aged","High","White",0.992687571145112,0.60084123822105
"1309","Liberal","Female","Old","Low","Black",0.999348526466282,0.700430373694092
"1310","Moderate","Female","Old","High","White",0.999345851234907,0.720712965207313
"1311","Moderate","Female","Old","High","White",0.998630907586371,0.706383065054246
"1312","Conservative","Female","Old","Moderate","Black",0.998258290936824,0.739319432739654
"1313","Very conservative","Male","Old","Low","White",0.9837108570466,0.71537993631225
"1314","Very liberal","Female","Old","High","White",0.999770722363874,0.672840943888517
"1315","Very conservative","Male","Old","High","White",0.996946221037693,0.748325828111777
"1316","Moderate","Male","Old","High","White",0.999087007880782,0.704749485025404
"1317","Moderate","Female","Old","Moderate","White",0.999262055040947,0.728792095905602
"1318","Moderate","Male","Old","High","White",0.996459426841712,0.665806272764771
"1319","Very liberal","Male","Middle-aged","High","White",0.980479504932108,0.526851292489079
"1320","Moderate","Male","Old","High","White",0.998936603727408,0.697529762745713
"1321","Very liberal","Male","Middle-aged","High","White",0.967778477947845,0.502697623824771
"1322","Very conservative","Male","Old","High","White",0.996970722615697,0.743168142220982
"1323","Liberal","Female","Old","High","White",0.999275416206895,0.679421189704677
"1324","Conservative","Male","Old","Low","White",0.997209496140284,0.726120271224567
"1325","Very conservative","Female","Old","Low","White",0.998602717024889,0.78554134123173
"1326","Moderate","Male","Middle-aged","High","White",0.946638657787156,0.576212532741939
"1327","Moderate","Male","Old","High","White",0.998208546647732,0.682665117443126
"1328","Conservative","Female","Middle-aged","High","White",0.997815307477805,0.728040040572917
"1329","Conservative","Male","Old","High","White",0.996277411556494,0.700925689000333
"1330","Very liberal","Female","Middle-aged","High","Asian",0.982439201490244,0.542006102298496
"1331","Conservative","Female","Middle-aged","High","Black",0.994823208094935,0.707412566291291
"1332","Conservative","Female","Middle-aged","High","Hispanic",0.997165790547518,0.720801482102708
"1333","Liberal","Female","Middle-aged","High","White",0.997188546341532,0.638849192352537
"1334","Conservative","Female","Middle-aged","High","White",0.996110337348388,0.715415933451615
"1335","Conservative","Female","Old","High","White",0.999103417894194,0.748245419683424
"1336","Liberal","Female","Middle-aged","High","White",0.992775586580306,0.615962859326462
"1337","Conservative","Male","Middle-aged","High","White",0.989407386019875,0.676969899271395
"1338","Moderate","Female","Middle-aged","High","White",0.989133702657612,0.639366860804555
"1339","Moderate","Male","Old","Low","White",0.989759402314553,0.6529098227741
"1340","Moderate","Male","Middle-aged","High","White",0.987108842522524,0.622902892031117
"1341","Moderate","Male","Old","High","White",0.995844643747751,0.664190394941413
"1342","Liberal","Male","Old","Moderate","Hispanic",0.994314359342068,0.615248599447975
"1343","Moderate","Male","Middle-aged","Moderate","White",0.984774360150677,0.627577217924646
"1344","Moderate","Male","Middle-aged","High","Hispanic",0.954030723294438,0.580930998813559
"1345","Very conservative","Female","Middle-aged","High","White",0.996102096832501,0.751162157279286
"1346","Liberal","Male","Old","High","White",0.996989911287731,0.625637511579784
"1347","Conservative","Male","Middle-aged","High","White",0.920400068478888,0.613445675830343
"1348","Liberal","Male","Old","High","White",0.998197864739082,0.648001158554784
"1349","Conservative","Male","Old","High","Hispanic",0.995614448957776,0.701940372042212
"1350","Liberal","Male","Old","High","White",0.999663435053513,0.691152250998277
"1351","Conservative","Female","Old","High","White",0.998402100584192,0.736219404832737
"1352","Conservative","Female","Old","Low","White",0.995613892217053,0.723589527392684
"1353","Moderate","Male","Old","Moderate","White",0.990839391976698,0.649889834588284
"1354","Conservative","Female","Middle-aged","High","White",0.975042264401729,0.661856767786228
"1355","Moderate","Male","Old","High","White",0.997793237569023,0.676611004154135
"1356","Very liberal","Male","Old","High","White",0.99780257408832,0.592007666214354
"1357","Moderate","Female","Old","High","White",0.998949482804956,0.710751812335015
"1358","Moderate","Male","Old","High","White",0.997259918849485,0.676478895349125
"1359","Very conservative","Female","Old","High","White",0.999628559144054,0.802823971358658
"1360","Moderate","Female","Old","Moderate","Black",0.999573473141091,0.742832450653184
"1361","Moderate","Female","Old","Moderate","Black",0.999746956760129,0.755886545842483
"1362","Liberal","Female","Middle-aged","High","White",0.998644789152813,0.660986727120506
"1363","Liberal","Male","Middle-aged","Low","White",0.85925761312141,0.516702857697435
"1364","Moderate","Male","Middle-aged","High","White",0.953844181705203,0.584603511203228
"1365","Moderate","Male","Middle-aged","High","White",0.985595433710344,0.626021709201985
"1366","Liberal","Female","Middle-aged","High","White",0.989156514612716,0.596194228023958
"1367","Very liberal","Female","Young","High","White",0.979778620244386,0.537537163799164
"1368","Liberal","Female","Old","High","White",0.999411946087818,0.685447151620723
"1369","Very liberal","Female","Old","High","White",0.999150986587711,0.636654974215074
"1370","Very conservative","Male","Old","High","White",0.992218526842104,0.72403692061796
"1371","Liberal","Male","Old","High","Hispanic",0.994035341158656,0.610372007232198
"1372","Conservative","Female","Old","Moderate","White",0.998548700553111,0.7441242598092
"1373","Moderate","Male","Old","High","Black",0.995015844597627,0.658573274389912
"1374","Conservative","Male","Middle-aged","High","White",0.97824135555312,0.655331832271025
"1375","Moderate","Female","Old","Moderate","White",0.99869523393917,0.710627685682293
"1376","Liberal","Female","Middle-aged","High","White",0.998495793464865,0.657864336673626
"1377","Very liberal","Female","Middle-aged","High","Black",0.998525919492076,0.622631714431146
"1378","Moderate","Female","Old","High","White",0.999308013856006,0.722049488797869
"1379","Liberal","Female","Middle-aged","High","White",0.990221531397405,0.599536828828486
"1380","Moderate","Male","Middle-aged","High","Hispanic",0.9815277721124,0.61104912342548
"1381","Moderate","Male","Old","High","White",0.994045473695528,0.650164508234768
"1382","Conservative","Male","Old","High","White",0.996952682458903,0.712328197279277
"1383","Moderate","Male","Middle-aged","High","White",0.970761006658281,0.596442316925631
"1384","Liberal","Male","Young","High","White",0.946745877854494,0.531025040097152
"1385","Moderate","Male","Old","High","White",0.996625434730384,0.670363749618521
"1386","Liberal","Female","Old","High","White",0.999233507838507,0.680867816509361
"1387","Conservative","Male","Middle-aged","High","White",0.992296923606818,0.680134091483408
"1388","Moderate","Male","Old","High","White",0.995844643747751,0.664190394941413
"1389","Liberal","Female","Old","High","White",0.999570078022932,0.694369758146392
"1390","Moderate","Female","Middle-aged","Moderate","White",0.99565823105023,0.679647014601553
"1391","Very conservative","Female","Old","Low","White",0.99844910299245,0.783189842245609
"1392","Conservative","Female","Old","High","White",0.998489397867269,0.734926003587501
"1393","Very conservative","Male","Middle-aged","High","White",0.95574051713122,0.674415113267379
"1394","Conservative","Male","Middle-aged","High","Hispanic",0.986401317842521,0.662938830837481
"1395","Very conservative","Female","Old","High","White",0.998486189893815,0.769012832572489
"1396","Conservative","Male","Old","High","White",0.996451923261453,0.705216279792734
"1397","Very conservative","Male","Old","High","White",0.995406763199431,0.732410743157069
"1398","Liberal","Female","Middle-aged","High","White",0.99744619957597,0.64827797130165
"1399","Very liberal","Female","Middle-aged","High","White",0.994720005815131,0.582044515140516
"1400","Moderate","Female","Old","High","White",0.999267989484425,0.72338207130102
"1401","Conservative","Female","Old","High","White",0.99877385171755,0.74030742278179
"1402","Conservative","Male","Middle-aged","High","Hispanic",0.985625510462408,0.664423098870587
"1403","Very conservative","Female","Old","High","White",0.996834666172086,0.75632324773973
"1404","Moderate","Male","Middle-aged","High","White",0.903871763601262,0.562429608969862
"1405","Very liberal","Male","Old","High","Hispanic",0.997126220786912,0.589818036025334
"1406","Moderate","Female","Middle-aged","High","Black",0.996592404317305,0.680371198018774
"1407","Moderate","Male","Middle-aged","High","White",0.956259141398183,0.582987780083596
"1408","Liberal","Male","Middle-aged","High","White",0.990488117847598,0.595756594558028
"1409","Very liberal","Female","Old","High","White",0.999701118124111,0.668166930828598
"1410","Conservative","Male","Old","High","White",0.998204743320061,0.720920363144886
"1411","Very conservative","Male","Old","High","White",0.994345601522546,0.726926046954887
"1412","Very conservative","Female","Old","High","White",0.998222705075941,0.767721882611911
"1413","Conservative","Male","Middle-aged","High","White",0.985565239465384,0.667782356504751
"1414","Very liberal","Female","Old","High","White",0.999523774958156,0.651068856319783
"1415","Conservative","Male","Middle-aged","High","White",0.98697833782683,0.670859518813073
"1416","Very liberal","Female","Old","High","Hispanic",0.999313863021103,0.639588184979097
"1417","Liberal","Female","Old","High","Black",0.998978808211399,0.672337845569548
"1418","Conservative","Male","Middle-aged","High","White",0.991455996717054,0.677101903279483
"1419","Moderate","Female","Old","High","White",0.99974439987152,0.745191471576831
"1420","Very liberal","Male","Old","High","White",0.998684834848495,0.615144485701518
"1421","Conservative","Male","Old","High","White",0.996618281778694,0.709470830419885
"1422","Moderate","Male","Middle-aged","High","White",0.984161141095707,0.616349383926136
"1423","Moderate","Male","Middle-aged","High","Hispanic",0.990950593478124,0.640203730177167
"1424","Moderate","Male","Old","High","White",0.995426150291771,0.654961149658321
"1425","Moderate","Male","Old","High","Black",0.998047351372544,0.686126203977957
"1426","Moderate","Female","Old","High","White",0.999494079769456,0.730342289869211
"1427","Moderate","Male","Middle-aged","High","White",0.988372611832575,0.626163035801506
"1428","Liberal","Female","Middle-aged","High","Hispanic",0.998713928427101,0.662206638956261
"1429","Moderate","Non-binary","Middle-aged","Low","Asian",0.997407832376718,0.710101653189115
"1430","Moderate","Male","Old","High","White",0.997281910378131,0.670497139223139
"1431","Moderate","Male","Old","High","White",0.997281910378131,0.670497139223139
"1432","Liberal","Female","Old","High","White",0.999545204503798,0.695779133309523
"1433","Moderate","Male","Middle-aged","High","White",0.990468080254419,0.63894768126611
"1434","Liberal","Male","Middle-aged","High","White",0.993029193952415,0.605760069945072
"1435","Moderate","Female","Middle-aged","High","White",0.996502202621338,0.67977844210367
"1436","Liberal","Female","Old","High","White",0.999377929398336,0.686879118010088
"1437","Liberal","Female","Old","High","White",0.99959029586802,0.698713974142744
"1438","Liberal","Male","Old","High","White",0.999539625459153,0.6821787061054
"1439","Very liberal","Male","Old","High","White",0.997541471688593,0.595215958227453
"1440","Conservative","Male","Middle-aged","High","White",0.975903276437487,0.652184765269414
"1441","Moderate","Male","Old","High","White",0.998689857149902,0.691631136802189
"1442","Liberal","Female","Middle-aged","High","White",0.998644789152813,0.660986727120506
"1443","Liberal","Male","Old","High","White",0.998015896243171,0.638569096150287
"1444","Conservative","Male","Middle-aged","Moderate","Hispanic",0.980283152736911,0.661180912987449
"1445","Moderate","Female","Old","High","White",0.998897677355939,0.706508260472502
"1446","Liberal","Female","Old","High","Black",0.999751540521559,0.709481775374814
"1447","Moderate","Male","Middle-aged","High","White",0.98403469146041,0.622761075474605
"1448","Moderate","Male","Middle-aged","High","White",0.994925086682139,0.651812496345967
"1449","Moderate","Male","Old","High","White",0.993014471600765,0.64851292623686
"1450","Moderate","Female","Middle-aged","High","White",0.996118560510971,0.676744484865713
"1451","Very liberal","Female","Middle-aged","High","White",0.999011111702456,0.628647537359054
"1452","Very conservative","Female","Old","Moderate","White",0.998819498108594,0.782161452563532
"1453","Moderate","Female","Middle-aged","High","White",0.997182583624169,0.67990984108064
"1454","Conservative","Male","Middle-aged","Moderate","White",0.977010870396258,0.656832258121071
"1455","Very conservative","Male","Middle-aged","High","White",0.9758532636427,0.692459123763382
"1456","Very liberal","Female","Middle-aged","High","White",0.99794769210527,0.605658115302106
"1457","Conservative","Male","Middle-aged","High","White",0.989407386019875,0.676969899271395
"1458","Moderate","Female","Middle-aged","High","White",0.987951647164624,0.636154955659492
"1459","Liberal","Female","Old","Moderate","Black",0.998075065791589,0.659835626278057
"1460","Conservative","Male","Middle-aged","High","White",0.955830301976294,0.633030043314772
"1461","Very liberal","Female","Middle-aged","High","White",0.991201425947016,0.558346475484575
"1462","Moderate","Male","Old","High","Black",0.998063035346902,0.68023850727352
"1463","Conservative","Male","Young","High","White",0.684919251527546,0.559558315899232
"1464","Liberal","Female","Middle-aged","High","White",0.994129653656352,0.622518926292183
"1465","Moderate","Male","Middle-aged","High","White",0.946638657787156,0.576212532741939
"1466","Liberal","Male","Middle-aged","High","White",0.992329335532367,0.595901975627641
"1467","Moderate","Male","Middle-aged","High","White",0.989429629562952,0.635734169774483
"1468","Moderate","Male","Young","Moderate","White",0.612336245356828,0.510468020157846
"1469","Liberal","Male","Old","High","White",0.998822155185701,0.654453768089354
"1470","Moderate","Female","Middle-aged","High","White",0.996530254321496,0.673828277834414
"1471","Very liberal","Non-binary","Middle-aged","High","White",0.997638956119606,0.612567476182433
"1472","Moderate","Female","Middle-aged","Moderate","White",0.995444860149529,0.675155691155444
"1473","Moderate","Male","Old","High","White",0.996459426841712,0.665806272764771
"1474","Moderate","Female","Middle-aged","High","White",0.986642741962308,0.632930867530099
"1475","Conservative","Female","Old","High","Black",0.997748806662368,0.729892118492398
"1476","Moderate","Male","Old","High","White",0.993702982856433,0.651675472286437
"1477","Very conservative","Male","Old","Moderate","Black",0.991522925771861,0.727227074700813
"1478","Conservative","Male","Middle-aged","High","White",0.989491736851666,0.670992806261597
"1479","Very liberal","Female","Middle-aged","High","White",0.998781632596434,0.622133302224564
"1480","Very conservative","Female","Middle-aged","High","White",0.966098263047179,0.692717553584386
"1481","Conservative","Male","Old","High","White",0.997660850528856,0.716643970265131
"1482","Moderate","Male","Young","High","White",0.894404908288615,0.559005103502025
"1483","Liberal","Female","Old","High","White",0.999685700513795,0.703148877114537
"1484","Moderate","Male","Old","High","Hispanic",0.996445871025297,0.668492867091263
"1485","Very conservative","Male","Old","High","White",0.996269523673135,0.737825009790041
"1486","Conservative","Male","Middle-aged","High","White",0.963856900676146,0.639465288216316
"1487","Conservative","Female","Middle-aged","High","White",0.985162747875322,0.671260710885213
"1488","Moderate","Female","Old","High","White",0.998480388042355,0.703491227116992
"1489","Very liberal","Female","Middle-aged","High","White",0.989092447890749,0.558197600427829
"1490","Liberal","Female","Old","High","White",0.999685700513795,0.703148877114537
"1491","Liberal","Male","Young","High","White",0.912742214373509,0.520475243202961
"1492","Conservative","Male","Old","High","Hispanic",0.996816223015424,0.704966567650767
"1493","Liberal","Male","Middle-aged","High","Hispanic",0.977380222154825,0.559943658187588
"1494","Conservative","Female","Young","Moderate","White",0.938028015743575,0.639605934453985
"1495","Very liberal","Male","Middle-aged","High","White",0.940896449959275,0.488645577397781
"1496","Moderate","Male","Middle-aged","High","White",0.960425977230841,0.586363855173529
"1497","Very liberal","Male","Young","High","White",0.904240333316277,0.471296344413568
"1498","Conservative","Male","Middle-aged","High","White",0.955830301976294,0.633030043314772
"1499","Moderate","Female","Middle-aged","Moderate","Hispanic",0.982452636073316,0.637136109781743
"1500","Very liberal","Male","Middle-aged","Low","White",0.933821137258333,0.4987691024866
"1501","Moderate","Male","Middle-aged","High","Black",0.99505575747554,0.652430550997979
"1502","Liberal","Female","Young","High","Asian",0.98424601915701,0.583730544547206
"1503","Conservative","Male","Middle-aged","High","White",0.946120812599398,0.62654701602811
"1504","Moderate","Female","Middle-aged","Low","White",0.92429774458405,0.596298539206861
"1505","Conservative","Male","Old","Moderate","Black",0.994717719602124,0.699848618503284
"1506","Very liberal","Female","Old","Moderate","Black",0.998913317469109,0.638681349023989
"1507","Conservative","Male","Old","High","White",0.996247323407294,0.706596772235149
"1508","Moderate","Male","Old","Moderate","Black",0.991558566712259,0.648996174507554
"1509","Conservative","Male","Old","Moderate","White",0.997752606822792,0.72624031242561
"1510","Liberal","Male","Old","High","White",0.998938858225898,0.657591083638
"1511","Liberal","Male","Old","High","White",0.999539625459153,0.6821787061054
"1512","Moderate","Female","Old","High","White",0.999769746269324,0.747822397088347
"1513","Moderate","Male","Old","High","White",0.998986581624164,0.701848348876923
"1514","Conservative","Female","Old","High","White",0.999103417894194,0.748245419683424
"1515","Moderate","Male","Old","High","White",0.998105049851848,0.684103911968196
"1516","Moderate","Male","Middle-aged","High","White",0.978286532181762,0.612913325759691
"1517","Moderate","Female","Middle-aged","High","White",0.997019991296319,0.681355296984912
"1518","Conservative","Female","Old","High","Hispanic",0.999377926973765,0.757024389214152
"1519","Liberal","Female","Middle-aged","Moderate","White",0.962443724199293,0.56885970696226
"1520","Very conservative","Female","Old","Moderate","White",0.996284796491207,0.754983973651614
"1521","Very liberal","Female","Old","High","White",0.999781506614732,0.677348976839809
"1522","Moderate","Male","Middle-aged","High","White",0.992313146520513,0.639086939271768
"1523","Moderate","Male","Old","High","White",0.995877947136775,0.658096265183546
"1524","Conservative","Male","Old","High","White",0.997770652942588,0.720798886012812
"1525","Very conservative","Male","Old","Moderate","White",0.995332279993517,0.742937619029083
"1526","Very conservative","Male","Old","Low","White",0.995759325708855,0.750709317299957
"1527","Moderate","Male","Old","High","White",0.998194038774318,0.688528592134454
"1528","Liberal","Male","Young","High","White",0.904056206659486,0.517004364733266
"1529","Liberal","Non-binary","Middle-aged","High","White",0.996739827264565,0.651717056532584
"1530","Moderate","Female","Old","High","Black",0.999534117681377,0.729568533142318
"1531","Moderate","Female","Old","High","White",0.999863409546498,0.760704793491989
"1532","Moderate","Male","Old","High","White",0.994884124374866,0.657960416358718
"1533","Liberal","Female","Old","Moderate","White",0.999680581617115,0.71437798455314
"1534","Moderate","Female","Old","High","White",0.999267989484425,0.72338207130102
"1535","Conservative","Female","Middle-aged","High","White",0.997309080296892,0.722499701905774
"1536","Moderate","Female","Old","High","White",0.999345851234907,0.720712965207313
"1537","Conservative","Male","Old","Moderate","White",0.996590939315665,0.715045752935331
"1538","Moderate","Male","Middle-aged","High","Black",0.987438227913131,0.623542625038076
"1539","Liberal","Male","Old","High","White",0.999044009180574,0.660714681717081
"1540","Conservative","Female","Old","Moderate","White",0.999260486697062,0.763413783091458
"1541","Liberal","Male","Old","High","White",0.999036260669558,0.666785771454525
"1542","Moderate","Male","Middle-aged","High","Hispanic",0.908332150194003,0.56377011320006
"1543","Moderate","Female","Old","High","White",0.999569164033644,0.731768403135006
"1544","Moderate","Male","Middle-aged","High","White",0.989429629562952,0.635734169774483
"1545","Liberal","Female","Old","Moderate","White",0.999586973297455,0.704409309970283
"1546","Moderate","Female","Middle-aged","Moderate","White",0.995182468759725,0.676612404527293
"1547","Liberal","Female","Young","Moderate","White",0.964425520646961,0.567228071466088
"1548","Conservative","Female","Young","High","White",0.954285650125524,0.642943082543067
"1549","Liberal","Female","Young","Moderate","White",0.967840574574606,0.570637767932754
"1550","Conservative","Male","Old","High","White",0.999135085231163,0.740073998830755
"1551","Liberal","Female","Middle-aged","High","White",0.997585593856723,0.646760258099539
"1552","Liberal","Male","Old","High","White",0.999301012802677,0.670001092691978
"1553","Moderate","Male","Middle-aged","Moderate","White",0.888971445576693,0.560643727912598
"1554","Very liberal","Male","Middle-aged","High","White",0.978376610454212,0.52338430307449
"1555","Moderate","Female","Old","Moderate","White",0.999679902476853,0.750209062560597
"1556","Moderate","Female","Old","Moderate","White",0.99839257092218,0.704876417338656
"1557","Liberal","Male","Old","Moderate","Black",0.998833926962243,0.667256787119946
"1558","Moderate","Female","Middle-aged","Moderate","White",0.99699588701536,0.687231885281624
"1559","Very liberal","Female","Old","High","White",0.999613525878743,0.657358990862674
"1560","Liberal","Male","Middle-aged","High","White",0.976191522860278,0.558600601697872
"1561","Liberal","Female","Old","High","White",0.999570078022932,0.694369758146392
"1562","Liberal","Female","Old","High","White",0.999407178014888,0.691282468252457
"1563","Conservative","Male","Middle-aged","High","Hispanic",0.980438724932366,0.655060531984738
"1564","Liberal","Female","Old","High","White",0.999612704221297,0.697312280449374
"1565","Liberal","Female","Old","High","White",0.999522762578224,0.69141128960378
"1566","Moderate","Male","Old","High","White",0.99755084951302,0.673561448076765
"1567","Moderate","Male","Old","High","White",0.998208546647732,0.682665117443126
"1568","Moderate","Female","Middle-aged","High","White",0.99347372773405,0.661354283382224
"1569","Moderate","Male","Old","High","Hispanic",0.999460540747731,0.715943827179789
"1570","Liberal","Female","Old","High","Black",0.999619662525974,0.703591341170184
"1571","Moderate","Male","Old","High","White",0.998461766836232,0.690082003261407
"1572","Liberal","Female","Old","High","White",0.99973018287777,0.710290182175462
"1573","Liberal","Female","Old","High","White",0.99991024547002,0.736755940511101
"1574","Moderate","Male","Old","Moderate","Black",0.990637795617668,0.645822523256207
"1575","Moderate","Male","Old","High","White",0.996625434730384,0.670363749618521
"1576","Very liberal","Female","Young","High","White",0.985255626871791,0.541141397284667
"1577","Conservative","Male","Middle-aged","High","White",0.946120812599398,0.62654701602811
"1578","Conservative","Male","Old","High","White",0.999220806772248,0.74273952151901
"1579","Conservative","Male","Middle-aged","High","White",0.989491736851666,0.670992806261597
"1580","Liberal","Male","Old","High","Hispanic",0.999367881649703,0.67572441553573
"1581","Conservative","Female","Old","High","White",0.998831469746596,0.744239189367485
"1582","Conservative","Male","Middle-aged","High","White",0.989407386019875,0.676969899271395
"1583","Moderate","Male","Middle-aged","High","Asian",0.985469059117294,0.622158737918403
"1584","Moderate","Male","Middle-aged","High","White",0.920555585747301,0.569260487476549
"1585","Very conservative","Female","Middle-aged","High","White",0.985821239024075,0.714518181610911
"1586","Moderate","Male","Young","Low","White",0.585308745547438,0.513790901233344
"1587","Moderate","Male","Middle-aged","High","White",0.903871763601262,0.562429608969862
"1588","Moderate","Female","Old","High","White",0.998897677355939,0.706508260472502
"1589","Moderate","Female","Middle-aged","High","White",0.975093914069597,0.619775370874569
"1590","Moderate","Female","Old","High","White",0.99927387623867,0.717905900254452
"1591","Moderate","Male","Old","High","White",0.995844643747751,0.664190394941413
"1592","Very liberal","Female","Middle-aged","High","White",0.997590705712937,0.603924418558676
"1593","Conservative","Male","Old","High","White",0.999214490117004,0.747902895105808
"1594","Liberal","Male","Young","High","White",0.894605397567441,0.513531844777699
"1595","Very liberal","Male","Old","High","White",0.998540235461157,0.611847817093308
"1596","Moderate","Male","Old","High","Hispanic",0.998684829726087,0.694205474852086
"1597","Moderate","Male","Old","High","White",0.997531028531071,0.679514164832705
"1598","Very conservative","Male","Old","High","White",0.993366218549017,0.725483846394564
"1599","Liberal","Female","Middle-aged","High","White",0.991986492218682,0.612668786876079
"1600","Very liberal","Male","Middle-aged","High","White",0.970881375306653,0.506173111317143
"1601","Liberal","Male","Old","High","Black",0.997336283020798,0.635845319123576
"1602","Moderate","Male","Young","Moderate","White",0.86661582824811,0.553783313212657
"1603","Moderate","Female","Old","High","White",0.998949482804956,0.710751812335015
"1604","Very conservative","Female","Middle-aged","High","White",0.991055656735789,0.729797476235961
"1605","Very liberal","Female","Young","Moderate","White",0.964498341530799,0.521877497453922
"1606","Very liberal","Female","Old","Moderate","White",0.999869335184411,0.698114073648483
"1607","Moderate","Male","Middle-aged","High","White",0.982447760090505,0.613056544168416
"1608","Moderate","Female","Old","High","Black",0.999128449919641,0.712798763721097
"1609","Conservative","Male","Middle-aged","High","White",0.98697833782683,0.670859518813073
"1610","Moderate","Male","Old","High","White",0.996983528566331,0.667418268573169
"1611","Moderate","Female","Middle-aged","High","White",0.997461325545179,0.68292800881038
"1612","Moderate","Female","Old","High","Black",0.998600535959964,0.702671790121977
"1613","Liberal","Male","Old","High","White",0.999295345891996,0.675987502310159
"1614","Moderate","Female","Middle-aged","Moderate","White",0.967774380210941,0.614777281102942
"1615","Moderate","Female","Old","High","White",0.999813149302324,0.753029982168231
"1616","Very liberal","Female","Old","High","White",0.999793459050443,0.675893992062696
"1617","Conservative","Female","Old","High","Hispanic",0.999303880461697,0.759462291073078
"1618","Moderate","Female","Old","High","Hispanic",0.999436248333263,0.729986739863933
"1619","Moderate","Male","Old","High","White",0.999222459202982,0.706256510703985
"1620","Liberal","Female","Middle-aged","High","White",0.99744619957597,0.64827797130165
"1621","Very liberal","Male","Old","High","Hispanic",0.999332735932292,0.635956453978461
"1622","Liberal","Male","Old","High","White",0.999432722376681,0.676119715703804
"1623","Conservative","Male","Old","High","White",0.998676436607833,0.734571785679617
"1624","Very liberal","Male","Old","High","White",0.998216129190777,0.598706256152119
"1625","Conservative","Male","Old","High","White",0.99537945241174,0.70079912070428
"1626","Conservative","Female","Middle-aged","High","White",0.98911084324022,0.680398097991315
"1627","Conservative","Male","Old","High","White",0.996247323407294,0.706596772235149
"1628","Conservative","Male","Middle-aged","High","White",0.993740140477362,0.686152843029967
"1629","Very liberal","Male","Old","Low","White",0.992159143924062,0.571271689369619
"1630","Very liberal","Male","Young","High","White",0.946852894577712,0.485322992701843
"1631","Very liberal","Male","Old","Moderate","White",0.992987846033949,0.568011353394742
"1632","Conservative","Male","Middle-aged","High","Hispanic",0.943406456050175,0.62456672257898
"1633","Moderate","Male","Old","High","White",0.996983528566331,0.667418268573169
"1634","Moderate","Female","Young","High","White",0.975289398889108,0.613344440098468
"1635","Moderate","Male","Middle-aged","High","White",0.970761006658281,0.596442316925631
"1636","Liberal","Male","Old","Moderate","Hispanic",0.989904833841889,0.600263513091403
"1637","Conservative","Male","Old","High","Hispanic",0.999459394014467,0.751646761498032
"1638","Liberal","Female","Old","High","White",0.999233507838507,0.680867816509361
"1639","Liberal","Male","Middle-aged","High","White",0.934683287239112,0.530874693379066
"1640","Liberal","Male","Old","Moderate","White",0.993354963625892,0.610657565008653
"1641","Moderate","Male","Middle-aged","Low","Hispanic",0.876954909614012,0.566889841864369
"1642","Very liberal","Non-binary","Middle-aged","Moderate","White",0.993879716069359,0.595655321183013
"1643","Moderate","Female","Middle-aged","High","Hispanic",0.991611859524666,0.646998621072674
"1644","Liberal","Male","Middle-aged","High","White",0.956009350756941,0.544697484751363
"1645","Moderate","Non-binary","Young","High","Black",0.985743812882343,0.644994429632172
"1646","Liberal","Male","Middle-aged","Moderate","White",0.920118935154061,0.530724341056235
"1647","Conservative","Male","Middle-aged","Low","White",0.845590978440551,0.603220621884855
