"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"1265","Liberal","Female","Old","Moderate","White",0.99999538295338,0.716939621363166
"1266","Moderate","Female","Old","Moderate","White",0.999995381521419,0.730457131263548
"1267","Very liberal","Female","Middle-aged","High","White",0.999990675200787,0.667387813435545
"1268","Conservative","Female","Old","Low","White",0.999998720524564,0.809329296352104
"1269","Conservative","Male","Old","Moderate","Hispanic",0.99999636820787,0.67190807285149
"1270","Liberal","Female","Old","High","White",0.999996070291193,0.679016781646433
"1271","Conservative","Male","Old","Moderate","Hispanic",0.999998706307459,0.702748334243942
"1272","Conservative","Female","Middle-aged","High","White",0.999978685701396,0.686618085395271
"1273","Moderate","Female","Old","High","White",0.999997653879737,0.7086145366783
"1274","Liberal","Male","Middle-aged","High","Asian",0.99997833065718,0.533237287712534
"1275","Conservative","Male","Old","High","White",0.999998914514912,0.695874588289038
"1276","Very conservative","Male","Old","High","White",0.999993038871536,0.654046799380855
"1277","Moderate","Male","Old","Low","White",0.99999758532297,0.714807319623273
"1278","Conservative","Female","Middle-aged","High","White",0.999988745941672,0.691192358845088
"1279","Conservative","Female","Old","Low","White",0.99999676038849,0.788586338121312
"1280","Very liberal","Male","Old","Moderate","White",0.999998850801884,0.694093632078096
"1281","Moderate","Female","Old","High","White",0.999996454592824,0.696614500205836
"1282","Moderate","Female","Middle-aged","High","White",0.999991903508162,0.671803704459107
"1283","Conservative","Male","Old","High","Black",0.999997454639952,0.669068468736944
"1284","Very liberal","Male","Old","High","White",0.999993729355833,0.594063096654449
"1285","Moderate","Female","Old","High","White",0.999996314898487,0.723292017047513
"1286","Very liberal","Female","Middle-aged","High","White",0.999972076617111,0.600805023181925
"1287","Moderate","Female","Old","High","Hispanic",0.999997257379596,0.701938070616152
"1288","Moderate","Male","Old","High","Hispanic",0.999998119691465,0.646970437062035
"1289","Very liberal","Female","Old","Low","White",0.999998847080749,0.778540640601291
"1290","Moderate","Female","Old","Low","White",0.999992604131289,0.756565260586308
"1291","Liberal","Female","Old","High","White",0.999998279207162,0.703522932016991
"1292","Liberal","Female","Old","High","White",0.999995169209943,0.67272560943181
"1293","Moderate","Female","Old","High","Hispanic",0.999996261885949,0.692847659536879
"1294","Conservative","Male","Old","Moderate","White",0.999997720609737,0.688266207893579
"1295","Conservative","Male","Old","High","White",0.999994339075619,0.645194506931695
"1296","Liberal","Female","Old","High","White",0.99999780127981,0.724128682739561
"1297","Liberal","Male","Middle-aged","High","White",0.999989691420091,0.577322680837141
"1298","Moderate","Male","Old","High","White",0.999998955987238,0.652601738808664
"1299","Moderate","Male","Old","High","White",0.999996953653781,0.649427938698071
"1300","Moderate","Male","Old","High","White",0.999996326792404,0.627848064024451
"1301","Moderate","Male","Old","High","Black",0.999998008532575,0.630755481130622
"1302","Liberal","Male","Old","High","Hispanic",0.999997733473708,0.609356356473625
"1303","Moderate","Male","Old","Moderate","White",0.999996182062559,0.657600270312986
"1304","Conservative","Male","Old","High","White",0.999995087809632,0.618389697540051
"1305","Moderate","Male","Middle-aged","Moderate","White",0.999983803143811,0.61101710905463
"1306","Conservative","Male","Old","High","White",0.999997304165074,0.653324622499108
"1307","Very conservative","Male","Old","High","White",0.999996252803311,0.673274026424364
"1308","Liberal","Male","Middle-aged","High","White",0.999989691420091,0.577322680837141
"1309","Liberal","Female","Old","Low","Black",0.999998687026851,0.786096368896172
"1310","Moderate","Female","Old","High","White",0.999996802303969,0.699640617442849
"1311","Moderate","Female","Old","High","White",0.999994977312569,0.714588060690527
"1312","Conservative","Female","Old","Moderate","Black",0.999995721437112,0.744603229498183
"1313","Very conservative","Male","Old","Low","White",0.999991661749521,0.707187010603641
"1314","Very liberal","Female","Old","High","White",0.999998600619332,0.695346941208292
"1315","Very conservative","Male","Old","High","White",0.99999725071574,0.68267841858807
"1316","Moderate","Male","Old","High","White",0.999998819878997,0.663950069832138
"1317","Moderate","Female","Old","Moderate","White",0.999997938140808,0.764340949602698
"1318","Moderate","Male","Old","High","White",0.999995484526552,0.621113606599702
"1319","Very liberal","Male","Middle-aged","High","White",0.999973398224655,0.54481912712917
"1320","Moderate","Male","Old","High","White",0.999998422309009,0.639468585066638
"1321","Very liberal","Male","Middle-aged","High","White",0.999941555165378,0.48382139981859
"1322","Very conservative","Male","Old","High","White",0.999996394851536,0.644146762366312
"1323","Liberal","Female","Old","High","White",0.999996070291193,0.679016781646433
"1324","Conservative","Male","Old","Low","White",0.999998401628562,0.739601138374366
"1325","Very conservative","Female","Old","Low","White",0.999997622389527,0.806451323260999
"1326","Moderate","Male","Middle-aged","High","White",0.999920293539054,0.50685177106034
"1327","Moderate","Male","Old","High","White",0.999997356575292,0.622755953993039
"1328","Conservative","Female","Middle-aged","High","White",0.999991742982863,0.700310569374533
"1329","Conservative","Male","Old","High","White",0.999995087809632,0.618389697540051
"1330","Very liberal","Female","Middle-aged","High","Asian",0.99993780147675,0.604585208949242
"1331","Conservative","Female","Middle-aged","High","Black",0.999985517254503,0.696970220132827
"1332","Conservative","Female","Middle-aged","High","Hispanic",0.999992147991131,0.699596002060705
"1333","Liberal","Female","Middle-aged","High","White",0.99998496395044,0.637051003090205
"1334","Conservative","Female","Middle-aged","High","White",0.999987278763826,0.701855986710059
"1335","Conservative","Female","Old","High","White",0.999996067853241,0.707749808954358
"1336","Liberal","Female","Middle-aged","High","White",0.999970967420659,0.64704027854796
"1337","Conservative","Male","Middle-aged","High","White",0.999989483776692,0.625234644729718
"1338","Moderate","Female","Middle-aged","High","White",0.999948095917263,0.612513197742888
"1339","Moderate","Male","Old","Low","White",0.999994378113206,0.704492943804099
"1340","Moderate","Male","Middle-aged","High","White",0.999981210609632,0.556862340674909
"1341","Moderate","Male","Old","High","White",0.99999539642786,0.63624167998101
"1342","Liberal","Male","Old","Moderate","Hispanic",0.999995538206585,0.634804882319931
"1343","Moderate","Male","Middle-aged","Moderate","White",0.999985391611048,0.614424444571547
"1344","Moderate","Male","Middle-aged","High","Hispanic",0.999949841168637,0.520349553036625
"1345","Very conservative","Female","Middle-aged","High","White",0.99998852281352,0.718720255206014
"1346","Liberal","Male","Old","High","White",0.999995090855213,0.586010112729121
"1347","Conservative","Male","Middle-aged","High","White",0.999917127541442,0.555925734203428
"1348","Liberal","Male","Old","High","White",0.999997765616785,0.64382195769356
"1349","Conservative","Male","Old","High","Hispanic",0.999996787076581,0.660691143386829
"1350","Liberal","Male","Old","High","White",0.999999438180527,0.656793803230817
"1351","Conservative","Female","Old","High","White",0.999993941894061,0.709272789820306
"1352","Conservative","Female","Old","Low","White",0.999991797379673,0.766238551198529
"1353","Moderate","Male","Old","Moderate","White",0.999993350998394,0.67049943689861
"1354","Conservative","Female","Middle-aged","High","White",0.999918450165079,0.645126721233759
"1355","Moderate","Male","Old","High","White",0.999996750437706,0.615985710053104
"1356","Very liberal","Male","Old","High","White",0.999996007789986,0.57654403739199
"1357","Moderate","Female","Old","High","White",0.999995556597932,0.704187885731553
"1358","Moderate","Male","Old","High","White",0.999996953653781,0.649427938698071
"1359","Very conservative","Female","Old","High","White",0.999998711640029,0.76402136821486
"1360","Moderate","Female","Old","Moderate","Black",0.999998972104272,0.780445000133728
"1361","Moderate","Female","Old","Moderate","Black",0.99999938651524,0.792499397135298
"1362","Liberal","Female","Middle-aged","High","White",0.999992699821808,0.659956820203903
"1363","Liberal","Male","Middle-aged","Low","White",0.999890009779016,0.579311067507602
"1364","Moderate","Male","Middle-aged","High","White",0.999940377982072,0.533772896731625
"1365","Moderate","Male","Middle-aged","High","White",0.999984113099989,0.595506924720546
"1366","Liberal","Female","Middle-aged","High","White",0.999942470116467,0.5928881498566
"1367","Very liberal","Female","Young","High","White",0.999909667435481,0.593991689519301
"1368","Liberal","Female","Old","High","White",0.999996803295417,0.685243602336644
"1369","Very liberal","Female","Old","High","White",0.999995559352863,0.675265341792121
"1370","Very conservative","Male","Old","High","White",0.999993038871536,0.654046799380855
"1371","Liberal","Male","Old","High","Hispanic",0.999994620083369,0.612861461502763
"1372","Conservative","Female","Old","Moderate","White",0.999995833180266,0.746288412910442
"1373","Moderate","Male","Old","High","Black",0.999995272972209,0.634183847254058
"1374","Conservative","Male","Middle-aged","High","White",0.999978339992286,0.601402549931802
"1375","Moderate","Female","Old","Moderate","White",0.999995834472191,0.733274934092058
"1376","Liberal","Female","Middle-aged","High","White",0.999991906018474,0.656727054542649
"1377","Very liberal","Female","Middle-aged","High","Black",0.999994285360342,0.681203756563075
"1378","Moderate","Female","Old","High","White",0.999997059644132,0.716010486577391
"1379","Liberal","Female","Middle-aged","High","White",0.999948112009388,0.59634937962876
"1380","Moderate","Male","Middle-aged","High","Hispanic",0.99998018934851,0.552475054042342
"1381","Moderate","Male","Old","High","White",0.999992434329371,0.604076922186711
"1382","Conservative","Male","Old","High","White",0.999996952708965,0.664661473459567
"1383","Moderate","Male","Middle-aged","High","White",0.999957092327789,0.528360526588584
"1384","Liberal","Male","Young","High","White",0.999911654549038,0.486362858005653
"1385","Moderate","Male","Old","High","White",0.999996255126593,0.642861857534152
"1386","Liberal","Female","Old","High","White",0.999996386541148,0.696022309182664
"1387","Conservative","Male","Middle-aged","High","White",0.999989882421664,0.594404691304712
"1388","Moderate","Male","Old","High","White",0.99999539642786,0.63624167998101
"1389","Liberal","Female","Old","High","White",0.999997654607155,0.694459817052571
"1390","Moderate","Female","Middle-aged","Moderate","White",0.999988077995194,0.717586563056541
"1391","Very conservative","Female","Old","Low","White",0.99999736385263,0.804200163073202
"1392","Conservative","Female","Old","High","White",0.999993411689979,0.692681238483982
"1393","Very conservative","Male","Middle-aged","High","White",0.999959750567366,0.596949101581804
"1394","Conservative","Male","Middle-aged","High","Hispanic",0.999986886459212,0.583151580476651
"1395","Very conservative","Female","Old","High","White",0.999994055985101,0.709849928021502
"1396","Conservative","Male","Old","High","White",0.999995926112171,0.640203730177167
"1397","Very conservative","Male","Old","High","White",0.999994551979618,0.630874766057877
"1398","Liberal","Female","Middle-aged","High","White",0.999989658040934,0.679101690209056
"1399","Very liberal","Female","Middle-aged","High","White",0.999976390047299,0.638107902261819
"1400","Moderate","Female","Old","High","White",0.999997296274453,0.731830149392248
"1401","Conservative","Female","Old","High","White",0.999994640597481,0.698760579616418
"1402","Conservative","Male","Middle-aged","High","Hispanic",0.999987941784647,0.602261001222763
"1403","Very conservative","Female","Old","High","White",0.999990663627238,0.724489374546041
"1404","Moderate","Male","Middle-aged","High","White",0.999887085483975,0.528457612151767
"1405","Very liberal","Male","Old","High","Hispanic",0.999997104874494,0.617251820633468
"1406","Moderate","Female","Middle-aged","High","Black",0.99998937740501,0.691763651661213
"1407","Moderate","Male","Middle-aged","High","White",0.999935160180308,0.514028117505539
"1408","Liberal","Male","Middle-aged","High","White",0.999988347501676,0.589583607029762
"1409","Very liberal","Female","Old","High","White",0.999998418181751,0.705928142414516
"1410","Conservative","Male","Old","High","White",0.999997615086458,0.64181104878934
"1411","Very conservative","Male","Old","High","White",0.999993302752235,0.624162293094412
"1412","Very conservative","Female","Old","High","White",0.999993940015163,0.723014976822413
"1413","Conservative","Male","Middle-aged","High","White",0.999985666725468,0.615087689787703
"1414","Very liberal","Female","Old","High","White",0.999997117702049,0.673646182781472
"1415","Conservative","Male","Middle-aged","High","White",0.999987072428834,0.618481632617877
"1416","Very liberal","Female","Old","High","Hispanic",0.999996961037668,0.669729370855295
"1417","Liberal","Female","Old","High","Black",0.999995886180383,0.691083021364359
"1418","Conservative","Male","Middle-aged","High","White",0.99998878226464,0.590938224526506
"1419","Moderate","Female","Old","High","White",0.999998737078996,0.726079162952289
"1420","Very liberal","Male","Old","High","White",0.999998182957933,0.634854097919999
"1421","Conservative","Male","Old","High","White",0.999996621352507,0.661453470300137
"1422","Moderate","Male","Middle-aged","High","White",0.999976902285806,0.549764493686726
"1423","Moderate","Male","Middle-aged","High","Hispanic",0.999992665058596,0.618666114286077
"1424","Moderate","Male","Old","High","White",0.999993306904552,0.591949310160649
"1425","Moderate","Male","Old","High","Black",0.999998133072015,0.663613878332723
"1426","Moderate","Female","Old","High","White",0.999997842688004,0.724687777063265
"1427","Moderate","Male","Middle-aged","High","White",0.999983053329037,0.560402761125964
"1428","Liberal","Female","Middle-aged","High","Hispanic",0.99999490663779,0.668803180990541
"1429","Moderate","Non-binary","Middle-aged","Low","Asian",0.999985932626351,0.803372371106896
"1430","Moderate","Male","Old","High","White",0.999996005313259,0.609170216162695
"1431","Moderate","Male","Old","High","White",0.999996005313259,0.609170216162695
"1432","Liberal","Female","Old","High","White",0.999997843356881,0.710995409230073
"1433","Moderate","Male","Middle-aged","High","White",0.999989487037233,0.609262968910672
"1434","Liberal","Male","Middle-aged","High","White",0.999991450649556,0.599965629561887
"1435","Moderate","Female","Middle-aged","High","White",0.99998728270802,0.687517732850417
"1436","Liberal","Female","Old","High","White",0.999997060555792,0.702063985437153
"1437","Liberal","Female","Old","High","White",0.999998054867082,0.713936988385306
"1438","Liberal","Male","Old","High","White",0.999999234255341,0.647018924803268
"1439","Very liberal","Male","Old","High","White",0.999996624494191,0.614659950746397
"1440","Conservative","Male","Middle-aged","High","White",0.999975984774082,0.597955438106367
"1441","Moderate","Male","Old","High","White",0.999998060543812,0.632821433540333
"1442","Liberal","Female","Middle-aged","High","White",0.999992699821808,0.659956820203903
"1443","Liberal","Male","Old","High","White",0.999996751445236,0.599872119243475
"1444","Conservative","Male","Middle-aged","Moderate","Hispanic",0.999987466677159,0.632862629726248
"1445","Moderate","Female","Old","High","White",0.999994642259165,0.684340413638242
"1446","Liberal","Female","Old","High","Black",0.999998830754477,0.713549609461317
"1447","Moderate","Male","Middle-aged","High","White",0.999982385614196,0.592043412846747
"1448","Moderate","Male","Middle-aged","High","White",0.999992579113406,0.588476386846388
"1449","Moderate","Male","Old","High","White",0.999992286720571,0.619468478163294
"1450","Moderate","Female","Middle-aged","High","White",0.999985899869428,0.684424568444457
"1451","Very liberal","Female","Middle-aged","High","White",0.999994063353443,0.651175100055649
"1452","Very conservative","Female","Old","Moderate","White",0.999996941893603,0.76667010724159
"1453","Moderate","Female","Middle-aged","High","White",0.999986434369944,0.655783142416392
"1454","Conservative","Male","Middle-aged","Moderate","White",0.999980083089577,0.620220184642762
"1455","Very conservative","Male","Middle-aged","High","White",0.999978333274621,0.617493808106138
"1456","Very liberal","Female","Middle-aged","High","White",0.999987772375073,0.628011163927551
"1457","Conservative","Male","Middle-aged","High","White",0.999989483776692,0.625234644729718
"1458","Moderate","Female","Middle-aged","High","White",0.99994245227471,0.609099717844429
"1459","Liberal","Female","Old","Moderate","Black",0.99999417205862,0.709247508451026
"1460","Conservative","Male","Middle-aged","High","White",0.999955387939159,0.577080056325508
"1461","Very liberal","Female","Middle-aged","High","White",0.999948128096525,0.579973668497048
"1462","Moderate","Male","Old","High","Black",0.999997551888503,0.62404213167133
"1463","Conservative","Male","Young","High","White",0.999567959936061,0.498723927770551
"1464","Liberal","Female","Middle-aged","High","White",0.999976382724891,0.653570936266742
"1465","Moderate","Male","Middle-aged","High","White",0.999920293539054,0.50685177106034
"1466","Liberal","Male","Middle-aged","High","White",0.999987570192383,0.554350082601921
"1467","Moderate","Male","Middle-aged","High","White",0.999988343887719,0.60583928203722
"1468","Moderate","Male","Young","Moderate","White",0.999502293509098,0.510635195672213
"1469","Liberal","Male","Old","High","White",0.999998061145143,0.616975013412377
"1470","Moderate","Female","Middle-aged","High","White",0.9999833238112,0.649271808502329
"1471","Very liberal","Non-binary","Middle-aged","High","White",0.999953961844561,0.670416096765666
"1472","Moderate","Female","Middle-aged","Moderate","White",0.999985624772931,0.698252856021413
"1473","Moderate","Male","Old","High","White",0.999995484526552,0.621113606599702
"1474","Moderate","Female","Middle-aged","High","White",0.99993619502592,0.605675526338829
"1475","Conservative","Female","Old","High","Black",0.999993658066338,0.720669545796126
"1476","Moderate","Male","Old","High","White",0.99999304318746,0.622847478722801
"1477","Very conservative","Male","Old","Moderate","Black",0.999995083672338,0.693185391596832
"1478","Conservative","Male","Middle-aged","High","White",0.999986210063763,0.583978420929302
"1479","Very liberal","Female","Middle-aged","High","White",0.999992702085225,0.644623835704617
"1480","Very conservative","Female","Middle-aged","High","White",0.999899721504073,0.653979797901485
"1481","Conservative","Male","Old","High","White",0.999997304165074,0.653324622499108
"1482","Moderate","Male","Young","High","White",0.999874808876323,0.524878039533638
"1483","Liberal","Female","Old","High","White",0.999998279207162,0.703522932016991
"1484","Moderate","Male","Old","High","Hispanic",0.999997103078385,0.648652916612984
"1485","Very conservative","Male","Old","High","White",0.999995568191562,0.637536973553816
"1486","Conservative","Male","Middle-aged","High","White",0.999963709101986,0.584073070225999
"1487","Conservative","Female","Middle-aged","High","White",0.999936175238192,0.621702791776239
"1488","Moderate","Female","Old","High","White",0.999994431156573,0.711650472491809
"1489","Very liberal","Female","Middle-aged","High","White",0.999951371833112,0.614589816164148
"1490","Liberal","Female","Old","High","White",0.999998279207162,0.703522932016991
"1491","Liberal","Male","Young","High","White",0.999887120489386,0.511583402058662
"1492","Conservative","Male","Old","High","Hispanic",0.999996908871709,0.63105682987482
"1493","Liberal","Male","Middle-aged","High","Hispanic",0.999973007181078,0.524975870776504
"1494","Conservative","Female","Young","Moderate","White",0.999842548040355,0.65501409649968
"1495","Very liberal","Male","Middle-aged","High","White",0.99991720459546,0.505451733940346
"1496","Moderate","Male","Middle-aged","High","White",0.999941518908769,0.5176143077922
"1497","Very liberal","Male","Young","High","White",0.999861283728877,0.487505551673242
"1498","Conservative","Male","Middle-aged","High","White",0.999955387939159,0.577080056325508
"1499","Moderate","Female","Middle-aged","Moderate","Hispanic",0.99996471285017,0.683773479793069
"1500","Very liberal","Male","Middle-aged","Low","White",0.999946612407491,0.587308186130176
"1501","Moderate","Male","Middle-aged","High","Black",0.999993801431617,0.593271922511415
"1502","Liberal","Female","Young","High","Asian",0.999933632014922,0.586190087853562
"1503","Conservative","Male","Middle-aged","High","White",0.999945158916314,0.570056016183834
"1504","Moderate","Female","Middle-aged","Low","White",0.999836395923637,0.668888875865311
"1505","Conservative","Male","Old","Moderate","Black",0.999996078459598,0.670699237204991
"1506","Very liberal","Female","Old","Moderate","Black",0.999996802586632,0.72613226289932
"1507","Conservative","Male","Old","High","White",0.999996253965132,0.65823055833192
"1508","Moderate","Male","Old","Moderate","Black",0.999993960108078,0.657261005562634
"1509","Conservative","Male","Old","Moderate","White",0.99999829500402,0.710932014234912
"1510","Liberal","Male","Old","High","White",0.999998251296057,0.620362586068975
"1511","Liberal","Male","Old","High","White",0.999999234255341,0.647018924803268
"1512","Moderate","Female","Old","High","White",0.999998860938567,0.728925748739929
"1513","Moderate","Male","Old","High","White",0.999998691554686,0.660738734828152
"1514","Conservative","Female","Old","High","White",0.999996067853241,0.707749808954358
"1515","Moderate","Male","Old","High","White",0.999997569309612,0.641166987527752
"1516","Moderate","Male","Middle-aged","High","White",0.99997599221987,0.581599169361405
"1517","Moderate","Female","Middle-aged","High","White",0.999987526077265,0.67342757316834
"1518","Conservative","Female","Old","High","Hispanic",0.999997987140707,0.724567672503033
"1519","Liberal","Female","Middle-aged","Moderate","White",0.999884545813556,0.633905269577363
"1520","Very conservative","Female","Old","Moderate","White",0.999990481471768,0.737236064488783
"1521","Very liberal","Female","Old","High","White",0.999998839434951,0.714790786466429
"1522","Moderate","Male","Middle-aged","High","White",0.999988785742681,0.574499621279977
"1523","Moderate","Male","Old","High","White",0.999993963319219,0.595413074994344
"1524","Conservative","Male","Old","High","White",0.999997764230594,0.674193804259854
"1525","Very conservative","Male","Old","Moderate","White",0.999996831658738,0.707106328239764
"1526","Very conservative","Male","Old","Low","White",0.999997820788359,0.744298344792019
"1527","Moderate","Male","Old","High","White",0.999997984126214,0.662389838270567
"1528","Liberal","Male","Young","High","White",0.999874847687214,0.507994993509644
"1529","Liberal","Non-binary","Middle-aged","High","White",0.99995682740649,0.715380404618429
"1530","Moderate","Female","Old","High","Black",0.999998040318425,0.712693589264614
"1531","Moderate","Female","Old","High","White",0.999999320167559,0.742876844077646
"1532","Moderate","Male","Old","High","White",0.99999434083079,0.629569497742723
"1533","Liberal","Female","Old","Moderate","White",0.999998999260269,0.77021588358728
"1534","Moderate","Female","Old","High","White",0.999997296274453,0.731830149392248
"1535","Conservative","Female","Middle-aged","High","White",0.999989849660963,0.694248821573433
"1536","Moderate","Female","Old","High","White",0.999996802303969,0.699640617442849
"1537","Conservative","Male","Old","Moderate","White",0.999997423445397,0.698986875676638
"1538","Moderate","Male","Middle-aged","High","Black",0.999984305441447,0.561751923392598
"1539","Liberal","Male","Old","High","White",0.999998422798174,0.623738469574482
"1540","Conservative","Female","Old","Moderate","White",0.999998139778442,0.778784804699728
"1541","Liberal","Male","Old","High","White",0.999998797227324,0.663324934605688
"1542","Moderate","Male","Middle-aged","High","Hispanic",0.999921216595534,0.538331837915858
"1543","Moderate","Female","Old","High","White",0.999997883972644,0.711570518391292
"1544","Moderate","Male","Middle-aged","High","White",0.999988343887719,0.60583928203722
"1545","Liberal","Female","Old","Moderate","White",0.999998516643279,0.747869672174659
"1546","Moderate","Female","Middle-aged","Moderate","White",0.999986781632502,0.714667513732225
"1547","Liberal","Female","Young","Moderate","White",0.999874442491011,0.615345175751692
"1548","Conservative","Female","Young","High","White",0.999848515825263,0.625165261105722
"1549","Liberal","Female","Young","Moderate","White",0.999886755023408,0.618738255500093
"1550","Conservative","Male","Old","High","White",0.999998842104075,0.664574631270524
"1551","Liberal","Female","Middle-aged","High","White",0.999988752919197,0.661609780147575
"1552","Liberal","Male","Old","High","White",0.999998842821979,0.633793149609655
"1553","Moderate","Male","Middle-aged","Moderate","White",0.999884882720083,0.544572563266179
"1554","Very liberal","Male","Middle-aged","High","White",0.999970505675258,0.541255939305696
"1555","Moderate","Female","Old","Moderate","White",0.99999909712679,0.784401225198937
"1556","Moderate","Female","Old","Moderate","White",0.99999487931798,0.727620617605278
"1557","Liberal","Male","Old","Moderate","Black",0.999999058168866,0.698879095650759
"1558","Moderate","Female","Middle-aged","Moderate","White",0.999990487373273,0.710215046845494
"1559","Very liberal","Female","Old","High","White",0.999997655334346,0.679928078404908
"1560","Liberal","Male","Middle-aged","High","White",0.99996131229035,0.515073306209879
"1561","Liberal","Female","Old","High","White",0.999997654607155,0.694459817052571
"1562","Liberal","Female","Old","High","White",0.999997562195059,0.721250986131869
"1563","Conservative","Male","Middle-aged","High","Hispanic",0.999983565049046,0.591898029087431
"1564","Liberal","Female","Old","High","White",0.999997884628721,0.697498093409678
"1565","Liberal","Female","Old","High","White",0.999997399573533,0.691404525996273
"1566","Moderate","Male","Old","High","White",0.999996397086747,0.612583472006233
"1567","Moderate","Male","Old","High","White",0.999997356575292,0.622755953993039
"1568","Moderate","Female","Middle-aged","High","White",0.999976375400211,0.66871627863466
"1569","Moderate","Male","Old","High","Hispanic",0.999999407459607,0.667941358796461
"1570","Liberal","Female","Old","High","Black",0.999998652533031,0.736518228782208
"1571","Moderate","Male","Old","High","White",0.999998022704147,0.647747155020603
"1572","Liberal","Female","Old","High","White",0.999998712838031,0.725521824007998
"1573","Liberal","Female","Old","High","White",0.999999501368155,0.738162711111945
"1574","Moderate","Male","Old","Moderate","Black",0.999993303344241,0.654019058206017
"1575","Moderate","Male","Old","High","White",0.999996255126593,0.642861857534152
"1576","Very liberal","Female","Young","High","White",0.999913091464838,0.562390453666294
"1577","Conservative","Male","Middle-aged","High","White",0.999945158916314,0.570056016183834
"1578","Conservative","Male","Old","High","White",0.999998955663439,0.667767913971842
"1579","Conservative","Male","Middle-aged","High","White",0.999986210063763,0.583978420929302
"1580","Liberal","Male","Old","High","Hispanic",0.999999330417578,0.664124505282825
"1581","Conservative","Female","Old","High","White",0.999995555219826,0.71807489021516
"1582","Conservative","Male","Middle-aged","High","White",0.999989483776692,0.625234644729718
"1583","Moderate","Male","Middle-aged","High","Asian",0.999985376248322,0.580056467317303
"1584","Moderate","Male","Middle-aged","High","White",0.999908145436088,0.535607620166519
"1585","Very conservative","Female","Middle-aged","High","White",0.99995224319356,0.662014060582316
"1586","Moderate","Male","Young","Low","White",0.999579145564518,0.550053782288549
"1587","Moderate","Male","Middle-aged","High","White",0.999887085483975,0.528457612151767
"1588","Moderate","Female","Old","High","White",0.999994642259165,0.684340413638242
"1589","Moderate","Female","Middle-aged","High","White",0.999909611398913,0.626145268740152
"1590","Moderate","Female","Old","High","White",0.999996454592824,0.696614500205836
"1591","Moderate","Male","Old","High","White",0.99999539642786,0.63624167998101
"1592","Very liberal","Female","Middle-aged","High","White",0.999987533811097,0.643022118665335
"1593","Conservative","Male","Old","High","White",0.999999203589991,0.704913569360867
"1594","Liberal","Male","Young","High","White",0.999861240712261,0.504405760969307
"1595","Very liberal","Male","Old","High","White",0.999997985376069,0.631519028270599
"1596","Moderate","Male","Old","High","Hispanic",0.999998755734602,0.659975625829567
"1597","Moderate","Male","Old","High","White",0.999997252420313,0.652690060828029
"1598","Very conservative","Male","Old","High","White",0.999993172086544,0.639239341966349
"1599","Liberal","Female","Middle-aged","High","White",0.999967810565808,0.643754054558463
"1600","Very liberal","Male","Middle-aged","High","White",0.999947286781825,0.487408212969241
"1601","Liberal","Male","Old","High","Black",0.999997179612075,0.63515403651361
"1602","Moderate","Male","Young","Moderate","White",0.999858489964346,0.537441380317624
"1603","Moderate","Female","Old","High","White",0.999995556597932,0.704187885731553
"1604","Very conservative","Female","Middle-aged","High","White",0.999973790316337,0.694925555863243
"1605","Very liberal","Female","Young","Moderate","White",0.999860834623781,0.59576890094528
"1606","Very liberal","Female","Old","Moderate","White",0.999999471773215,0.761925095129918
"1607","Moderate","Male","Middle-aged","High","White",0.999974390741446,0.546207773872174
"1608","Moderate","Female","Old","High","Black",0.999996359514261,0.694734337030862
"1609","Conservative","Male","Middle-aged","High","White",0.999987072428834,0.618481632617877
"1610","Moderate","Male","Old","High","White",0.999995570939305,0.605746242483043
"1611","Moderate","Female","Middle-aged","High","White",0.999987764789241,0.65901717793651
"1612","Moderate","Female","Old","High","Black",0.999994941314337,0.699323961917189
"1613","Liberal","Male","Old","High","White",0.999999117537183,0.672876559280545
"1614","Moderate","Female","Middle-aged","Moderate","White",0.999897828601412,0.637878283917225
"1615","Moderate","Female","Old","High","White",0.999999073406915,0.734562855679336
"1616","Very liberal","Female","Old","High","White",0.999998737862016,0.698380227434079
"1617","Conservative","Female","Old","High","Hispanic",0.99999829808148,0.755021171860193
"1618","Moderate","Female","Old","High","Hispanic",0.999998465471108,0.7450381501901
"1619","Moderate","Male","Old","High","White",0.999998842463083,0.649339232799964
"1620","Liberal","Female","Middle-aged","High","White",0.999989658040934,0.679101690209056
"1621","Very liberal","Male","Old","High","Hispanic",0.999999317565362,0.663499530091
"1622","Liberal","Male","Old","High","White",0.999999058669598,0.6404327051665
"1623","Conservative","Male","Old","High","White",0.999998665612582,0.689762863300251
"1624","Very liberal","Male","Old","High","White",0.999996752452453,0.583539518176672
"1625","Conservative","Male","Old","High","White",0.999995395000077,0.651740934650988
"1626","Conservative","Female","Middle-aged","High","White",0.999953171601312,0.631779756513403
"1627","Conservative","Male","Old","High","White",0.999996253965132,0.65823055833192
"1628","Conservative","Male","Middle-aged","High","White",0.999991769632828,0.601309152296266
"1629","Very liberal","Male","Old","Low","White",0.999993889877343,0.657999461204492
"1630","Very liberal","Male","Young","High","White",0.999902079313214,0.465919675242113
"1631","Very liberal","Male","Old","Moderate","White",0.999992773562823,0.621530853744796
"1632","Conservative","Male","Middle-aged","High","Hispanic",0.999957576093616,0.57624945409387
"1633","Moderate","Male","Old","High","White",0.999995570939305,0.605746242483043
"1634","Moderate","Female","Young","High","White",0.999881476266028,0.584922740350627
"1635","Moderate","Male","Middle-aged","High","White",0.999957092327789,0.528360526588584
